G18598.GTEX-RNOR-0426-SM-2TF4U.1,0,0,0,34,1,2,0,0,0,0,231,28,4,0,0,0,0,3.27244830667,-0.0,0.69314718056,0
G18599.GTEX-RNOR-0011-R7A-SM-2TF4V.1,1,0,1,30,0,0,0,2,0,2,531,0,0,0,-0.0,0,-0.0,2.89127109006,0,0,0
G18601.GTEX-R55F-1526-SM-2TF4X.1,1,0,0,25,0,2,0,3,0,0,209,0,6,0,-0.0,0,0,2.85468526939,0,0.636514168295,0
G18602.GTEX-REY6-1026-SM-2TF4Y.1,0,0,0,22,0,0,0,0,0,0,211,0,0,0,0,0,0,2.71658969995,0,0,0
G18603.GTEX-RNOR-0005-SM-2TF4Z.1,7,1,0,29,5,3,0,69,2,0,406,70,18,0,1.53763956348,-0.0,0,2.65513886382,1.27750154192,0.900908873225,0
G18606.GTEX-R55F-1426-SM-2TF53.1,2,0,0,22,1,0,0,14,0,0,270,5,0,0,0.519579839131,0,0,2.41359847111,-0.0,0,0
G18607.GTEX-REY6-0005-SM-2TF54.1,2,1,2,28,1,1,0,12,5,15,302,4,2,0,0.636514168295,-0.0,0.673011667009,2.84490410538,-0.0,-0.0,0
G18609.GTEX-RNOR-0926-SM-2TF56.1,0,0,0,30,0,1,0,0,0,0,147,0,4,0,0,0,0,3.17445638918,0,-0.0,0
G18610.GTEX-RNOR-0126-SM-2TF57.1,0,0,0,28,0,0,1,0,0,0,822,0,0,4,0,0,0,1.90055756772,0,0,-0.0
G18611.GTEX-RTLS-0006-SM-2TF58.1,3,1,0,32,1,2,0,31,31,0,593,2,8,0,0.887088817638,-0.0,0,2.53012660007,-0.0,0.661563238158,0
G18614.GTEX-RM2N-1826-SM-2TF5B.1,0,0,0,23,0,0,0,0,0,0,219,0,0,0,0,0,0,2.81683892028,0,0,0
G18617.GTEX-RTLS-0226-SM-2TF5E.1,2,0,0,27,0,0,0,332,0,0,260,0,0,0,0.0368010221301,0,0,2.90052847213,0,0,0
G18623.GTEX-RTLS-0426-SM-2TF5K.1,1,0,0,31,0,1,0,76,0,0,382,0,2,0,-0.0,0,0,3.16220157106,0,-0.0,0
G18625.GTEX-REY6-0526-SM-2TF5M.1,2,0,0,27,2,0,1,14,0,0,199,14,0,7,0.410116318288,0,0,3.0452166557,0.598269588585,0,-0.0
G18627.GTEX-RNOR-2226-SM-2TF5O.1,1,0,1,32,0,0,0,2,0,3,260,0,0,0,-0.0,0,-0.0,3.13629956499,0,0,0
G18629.GTEX-RTLS-0826-SM-2TF5Q.1,0,0,0,27,1,0,0,0,0,0,445,2,0,0,0,0,0,2.60716932894,-0.0,0,0
G18632.GTEX-RU72-0326-SM-2TF5T.1,1,0,0,39,2,1,0,2,0,0,631,4,2,0,-0.0,0,0,3.17898382759,0.69314718056,-0.0,0
G18642.GTEX-RTLS-0526-SM-2TF64.1,2,0,1,40,1,4,0,7,0,130,815,44,23,0,0.6829081047,0,-0.0,3.17432435441,-0.0,1.08444589914,0
G18645.GTEX-RU72-0011-R9A-SM-2TF67.1,2,1,3,34,1,1,0,11,2,6,522,2,4,0,0.474139313058,-0.0,1.09861228867,3.16444041845,-0.0,-0.0,0
G18652.GTEX-RUSQ-1826-SM-2TF6E.1,3,0,2,47,1,3,0,10,0,4,523,2,16,0,1.02965301406,0,0.69314718056,3.46172822261,-0.0,0.947057152283,0
G18661.GTEX-RU72-1226-SM-2TF6N.1,0,0,1,46,1,1,1,0,0,3,838,4,6,2,0,0,-0.0,3.2033545913,-0.0,-0.0,-0.0
G18662.GTEX-RU72-0011-R2A-SM-2TF6O.1,1,0,1,34,0,1,0,38,0,21,500,0,2,0,-0.0,0,-0.0,2.92455710949,0,-0.0,0
G18664.GTEX-RVPV-0006-SM-2TF6Q.1,4,0,0,42,2,3,0,22,0,0,802,22,14,0,1.03356205421,0,0,2.85954189265,0.676525960493,1.03460123291,0
G18680.GTEX-R55E-0006-SM-2TC5G.2,3,1,1,52,12,4,0,10,2,2,1932,236,80,0,0.950270539233,-0.0,-0.0,2.03461313896,2.03047129707,0.639468872604,0
G18685.GTEX-OIZG-0226-SM-2TC5L.2,2,2,0,45,1,0,0,4,10,0,463,3,0,0,0.69314718056,0.500402423538,0,3.32702239967,-0.0,0,0
G18693.GTEX-R55E-0011-R6A-SM-2TC5T.2,2,1,0,37,1,0,0,167,2,0,445,2,0,0,0.0648962222688,-0.0,0,3.34486149444,-0.0,0,0
G18698.GTEX-R55E-0126-SM-2TC5Y.2,2,1,1,50,1,0,1,4,3,38,833,2,0,7,0.69314718056,-0.0,-0.0,3.3840716962,-0.0,0,-0.0
G18702.GTEX-QXCU-0326-SM-2TC63.2,5,0,1,37,2,2,0,30,0,2,471,4,4,0,0.949593667717,0,-0.0,3.29229788399,0.69314718056,0.69314718056,0
G18705.GTEX-R55E-0011-R8A-SM-2TC66.2,0,1,0,43,0,0,0,0,2,0,494,0,0,0,0,-0.0,0,3.38764803208,0,0,0
G18706.GTEX-R55G-2126-SM-2TC67.2,2,0,1,46,3,1,0,8,0,5,586,6,2,0,0.562335144619,0,-0.0,3.39905253269,1.09861228867,-0.0,0
G18707.GTEX-RN64-0126-SM-2TC68.2,2,0,0,41,1,1,0,52,0,0,775,2,2,0,0.163023629494,0,0,3.04874022151,-0.0,-0.0,0
G18708.GTEX-QXCU-0626-SM-2TC69.2,8,3,3,41,2,1,0,54,12,11,535,4,6,0,1.88938041531,0.867563228481,0.994923632572,3.23406783632,0.69314718056,-0.0,0
G18710.GTEX-R55E-0526-SM-2TC6B.2,1,0,0,37,2,1,0,2,0,0,773,8,30,0,-0.0,0,0,3.06291177628,0.562335144619,-0.0,0
G18716.GTEX-R55E-2526-SM-2TC6H.2,2,2,2,39,3,0,0,6,5,27,585,10,0,0,0.636514168295,0.673011667009,0.264052051826,3.2198198283,1.05492016799,0,0
G18717.GTEX-R55E-0011-R11A-SM-2TC6I.2,2,0,2,48,1,1,0,6,0,7,662,2,5,0,0.636514168295,0,0.6829081047,3.4333117921,-0.0,-0.0,0
