sample,fileName,individual,tissue,n.raw.reads,CPM,igRPM,immune.diversity
GTEX-P4QR-1026-SM-2I5GP,G16815.GTEX-P4QR-1026.3,GTEX-P4QR,Lung,150826666.0,0.17238331052149625,25.035360789583454,0.836379005893
GTEX-OIZF-0006-SM-2I5GQ,G16816.GTEX-OIZF-0006.3,GTEX-OIZF,Whole Blood,150080000.0,0.1865671641791045,12.859808102345415,1.23499860974
GTEX-NL4W-0011-R4a-SM-2I5GZ,G16825.GTEX-NL4W-0011-R4a.3,GTEX-NL4W,Brain - Amygdala,141653333.0,0.021178463905258058,0.1341302713999677,1.01326902625
GTEX-O5YV-0326-SM-2I5H2,G16827.GTEX-O5YV-0326.3,GTEX-O5YV,Heart - Left Ventricle,164706666.0,0.030356998422881074,0.10321379463779566,1.41613968036
GTEX-OHPN-2726-SM-2I5H4,G16829.GTEX-OHPN-2726.3,GTEX-OHPN,Muscle - Skeletal,191146666.0,0.015694754519024676,0.10986328163317272,0.709115257582
GTEX-OOBK-0005-SM-2YUMG,G18048.GTEX-OOBK-0005-SM-2YUMG.1,GTEX-OOBK,Whole Blood,76986666.0,0.1428818855462581,1.948389348358065,1.37121476091
GTEX-OIZH-0226-SM-2YUMH,G18049.GTEX-OIZH-0226-SM-2YUMH.1,GTEX-OIZH,Adipose - Subcutaneous,78666666.0,0.12711864514507326,2.2372881545532897,1.55650095503
GTEX-OHPM-0526-SM-2YUMJ,G18051.GTEX-OHPM-0526-SM-2YUMJ.1,GTEX-OHPM,Lung,84706666.0,0.1534708024041461,4.143711664911945,1.05566314515
GTEX-N7MS-0011-R8a-SM-2YUMK,G18052.GTEX-N7MS-0011-R8a-SM-2YUMK.1,GTEX-N7MS,Brain - Hypothalamus,82866666.0,0.02413515707268831,0.03620273560903247,0.636514168295
GTEX-OOBJ-0226-SM-2YUMM,G18054.GTEX-OOBJ-0226-SM-2YUMM.1,GTEX-OOBJ,Adipose - Subcutaneous,79480000.0,0.0754906894816306,0.7297433316557624,0.958082980554
GTEX-NPJ8-0011-R10A-SM-2YUMO,G18056.GTEX-NPJ8-0011-R10A-SM-2YUMO.1,GTEX-NPJ8,Brain - Frontal Cortex (BA9),98173333.0,0.010186065497032682,0.020372130994065363,0.0
GTEX-OXRL-0126-SM-2YUMP,G18057.GTEX-OXRL-0126-SM-2YUMP.1,GTEX-OXRL,Skin - Sun Exposed (Lower leg),80120000.0,0.012481278082875686,0.03744383424862706,0.0
GTEX-OXRL-1826-SM-2YUMV,G18059.GTEX-OXRL-1826-SM-2YUMV.1,GTEX-OXRL,Artery - Tibial,97533333.0,0.0,0.0,0.0
GTEX-OXRL-1626-SM-2YUMU,G18062.GTEX-OXRL-1626-SM-2YUMU.1,GTEX-OXRL,Muscle - Skeletal,78973333.0,0.0,0.0,0.0
GTEX-OHPK-1826-SM-2YUMR,G18063.GTEX-OHPK-1826-SM-2YUMR.1,GTEX-OHPK,Artery - Tibial,116466666.0,0.060103034116216564,0.9187178072050246,1.40783531209
GTEX-O5YW-0526-SM-2YUMX,G18064.GTEX-O5YW-0526-SM-2YUMX.1,GTEX-O5YW,Lung,110866666.0,0.1443174993645069,12.131689790328862,1.07328086596
GTEX-OHPK-1626-SM-2YUN3,G18069.GTEX-OHPK-1626-SM-2YUN3.1,GTEX-OHPK,Muscle - Skeletal,95546666.0,0.04186435976740413,0.3558470580229351,1.23567995498
GTEX-N7MS-0426-SM-2YUN6,G18073.GTEX-N7MS-0426-SM-2YUN6.1,GTEX-N7MS,Muscle - Skeletal,100533333.0,0.009946949635102618,0.019893899270205236,0.0
GTEX-N7MS-0626-SM-2YUN7,G18074.GTEX-N7MS-0626-SM-2YUN7.1,GTEX-N7MS,Artery - Tibial,92346666.0,0.021657522535789217,0.08663009014315687,0.69314718056
GTEX-OHPM-0126-SM-2YUN9,G18076.GTEX-OHPM-0126-SM-2YUN9.1,GTEX-OHPM,Skin - Sun Exposed (Lower leg),81360000.0,0.012291052114060964,0.11061946902654868,0.0
GTEX-NPJ8-1826-SM-2YUNC,G18079.GTEX-NPJ8-1826-SM-2YUNC.1,GTEX-NPJ8,Artery - Tibial,93066666.0,0.010744985750322247,0.010744985750322247,0.0
GTEX-OOBK-0126-SM-2YUND,G18080.GTEX-OOBK-0126-SM-2YUND.1,GTEX-OOBK,Skin - Sun Exposed (Lower leg),89560000.0,0.033497096918267084,0.15631978561857973,0.992281974853
GTEX-OHPM-1826-SM-2YUNF,G18082.GTEX-OHPM-1826-SM-2YUNF.1,GTEX-OHPM,Artery - Tibial,89120000.0,0.02244165170556553,0.056104129263913824,0.673011667009
GTEX-O5YV-1826-SM-2YUNI,G18085.GTEX-O5YV-1826-SM-2YUNI.1,GTEX-O5YV,Nerve - Tibial,100266666.0,0.03989361728652671,0.8477393673386926,0.854693306634
GTEX-O5YV-1626-SM-2YUNJ,G18086.GTEX-O5YV-1626-SM-2YUNJ.1,GTEX-O5YV,Artery - Tibial,95240000.0,0.1364972700545989,26.879462410751785,1.31272678458
GTEX-NFK9-0426-SM-2YUNK,G18087.GTEX-NFK9-0426-SM-2YUNK.1,GTEX-NFK9,Nerve - Tibial,91586666.0,0.032755859897771585,0.20745377935255335,1.01716435092
GTEX-NFK9-0526-SM-2YUNL,G18088.GTEX-NFK9-0526-SM-2YUNL.1,GTEX-NFK9,Artery - Tibial,84293333.0,0.08304334104335392,0.7236634005206557,1.66892170103
GTEX-OIZH-1826-SM-2YUNP,G18090.GTEX-OIZH-1826-SM-2YUNP.1,GTEX-OIZH,Artery - Tibial,83960000.0,0.023820867079561697,0.3215817055740829,0.675901030574
GTEX-PWO3-0011-R2A-SM-2S1OX,G18363.GTEX-PWO3-0011-R2A-SM-2S1OX.1,GTEX-PWO3,Brain - Substantia nigra,78760000.0,0.03809040121889284,0.11427120365667852,1.06085694716
GTEX-QEG4-0626-SM-2S1OY,G18364.GTEX-QEG4-0626-SM-2S1OY.1,GTEX-QEG4,Muscle - Skeletal,75946666.0,0.0,0.0,0.0
GTEX-PWOO-2226-SM-2S1P1,G18366.GTEX-PWOO-2226-SM-2S1P1.1,GTEX-PWOO,Adipose - Subcutaneous,82413333.0,0.09707167164322793,0.9949846343430863,1.85663058916
GTEX-QCQG-1826-SM-2S1P2,G18367.GTEX-QCQG-1826-SM-2S1P2.1,GTEX-QCQG,Adipose - Subcutaneous,87493333.0,0.057147211433812906,1.3029564206909343,1.01268871527
GTEX-QEG4-1226-SM-2S1P6,G18371.GTEX-QEG4-1226-SM-2S1P6.1,GTEX-QEG4,Artery - Tibial,64053333.0,0.01561199008957114,0.06244796035828456,0.0
GTEX-QEG4-1126-SM-2S1P7,G18372.GTEX-QEG4-1126-SM-2S1P7.1,GTEX-QEG4,Nerve - Tibial,85826666.0,0.04660556195903031,0.5359639625288486,0.916502182222
GTEX-QEG5-0326-SM-2S1PB,G18376.GTEX-QEG5-0326-SM-2S1PB.1,GTEX-QEG5,Adipose - Subcutaneous,67693333.0,0.014772503519659757,0.2511325598342159,0.0
GTEX-PWN1-1826-SM-2S1PE,G18379.GTEX-PWN1-1826-SM-2S1PE.1,GTEX-PWN1,Artery - Tibial,78746666.0,0.012698950327624029,0.06349475163812014,0.0
GTEX-QDVN-2226-SM-2S1PM,G18387.GTEX-QDVN-2226-SM-2S1PM.1,GTEX-QDVN,Nerve - Tibial,99346666.0,0.04026305220952256,0.3724332329380837,1.1056559611
GTEX-Q2AH-1926-SM-2S1PN,G18388.GTEX-Q2AH-1926-SM-2S1PN.1,GTEX-Q2AH,Nerve - Tibial,71866666.0,0.09740259830614655,4.717068689397669,0.500722855688
GTEX-PWOO-2326-SM-2S1PQ,G18391.GTEX-PWOO-2326-SM-2S1PQ.1,GTEX-PWOO,Muscle - Skeletal,61533333.0,0.0,0.0,0.0
GTEX-Q2AG-0426-SM-2S1PU,G18395.GTEX-Q2AG-0426-SM-2S1PU.1,GTEX-Q2AG,Muscle - Skeletal,48640000.0,0.0,0.0,0.0
GTEX-Q2AH-2026-SM-2S1PX,G18398.GTEX-Q2AH-2026-SM-2S1PX.1,GTEX-Q2AH,Artery - Tibial,52600000.0,0.019011406844106463,0.28517110266159695,0.0
GTEX-Q2AI-1726-SM-2S1PZ,G18400.GTEX-Q2AI-1726-SM-2S1PZ.1,GTEX-Q2AI,Artery - Tibial,49440000.0,0.040453074433656956,0.1011326860841424,0.673011667009
GTEX-Q2AH-1826-SM-2S1Q2,G18402.GTEX-Q2AH-1826-SM-2S1Q2.1,GTEX-Q2AH,Muscle - Skeletal,88293333.0,0.0566294173083261,2.1405919742547264,0.233952622977
GTEX-PWOO-0526-SM-2S1Q3,G18403.GTEX-PWOO-0526-SM-2S1Q3.1,GTEX-PWOO,Heart - Left Ventricle,93880000.0,0.031955688112484025,0.06391137622496805,1.09861228867
GTEX-QLQW-1126-SM-2S1Q8,G18407.GTEX-QLQW-1126-SM-2S1Q8.1,GTEX-QLQW,Skin - Sun Exposed (Lower leg),89933333.0,0.05559673853075144,0.2779836926537572,1.32047755297
GTEX-QLQW-1226-SM-2S1Q9,G18408.GTEX-QLQW-1226-SM-2S1Q9.1,GTEX-QLQW,Adipose - Subcutaneous,47000000.0,0.06382978723404255,0.3617021276595745,0.803742107316
GTEX-QLQ7-1526-SM-2S1QA,G18409.GTEX-QLQ7-1526-SM-2S1QA.1,GTEX-QLQ7,Adipose - Subcutaneous,61600000.0,0.016233766233766232,0.06493506493506493,0.0
GTEX-QV31-1626-SM-2S1QC,G18411.GTEX-QV31-1626-SM-2S1QC.1,GTEX-QV31,Artery - Tibial,49493333.0,0.06061422454616261,0.2828663812154255,0.979971182083
GTEX-QV31-1426-SM-2S1QD,G18412.GTEX-QV31-1426-SM-2S1QD.1,GTEX-QV31,Muscle - Skeletal,64480000.0,0.0,0.0,0.0
GTEX-QV31-1326-SM-2S1QE,G18413.GTEX-QV31-1326-SM-2S1QE.1,GTEX-QV31,Adipose - Subcutaneous,96066666.0,0.04163775185036608,1.061762672184335,0.818823218804
GTEX-QMRM-1726-SM-2S1QG,G18415.GTEX-QMRM-1726-SM-2S1QG.1,GTEX-QMRM,Adipose - Subcutaneous,45600000.0,0.043859649122807015,0.32894736842105265,0.392674467228
GTEX-QVJO-0011-R9A-SM-2S1QH,G18416.GTEX-QVJO-0011-R9A-SM-2S1QH.1,GTEX-QVJO,Brain - Spinal cord (cervical c-1),84720000.0,0.011803588290840416,0.047214353163361665,0.0
GTEX-QVJO-0011-R10A-SM-2S1QJ,G18418.GTEX-QVJO-0011-R10A-SM-2S1QJ.1,GTEX-QVJO,Brain - Frontal Cortex (BA9),72106666.0,0.0,0.0,0.0
GTEX-QVJO-0011-R2A-SM-2S1QK,G18419.GTEX-QVJO-0011-R2A-SM-2S1QK.1,GTEX-QVJO,Brain - Substantia nigra,69226666.0,0.04333590180408226,0.08667180360816452,1.09861228867
GTEX-QVJO-0011-R4A-SM-2S1QL,G18420.GTEX-QVJO-0011-R4A-SM-2S1QL.1,GTEX-QVJO,Brain - Amygdala,98920000.0,0.010109179134654266,0.0303275374039628,0.0
GTEX-QVJO-0011-R5A-SM-2S1QM,G18421.GTEX-QVJO-0011-R5A-SM-2S1QM.1,GTEX-QVJO,Brain - Caudate (basal ganglia),83573333.0,0.01196553929469344,0.04786215717877376,0.0
GTEX-QVJO-0011-R6A-SM-2S1QN,G18422.GTEX-QVJO-0011-R6A-SM-2S1QN.1,GTEX-QVJO,Brain - Nucleus accumbens (basal ganglia),87733333.0,0.011398176335099455,0.02279635267019891,0.0
GTEX-QLQ7-1726-SM-2S1QQ,G18425.GTEX-QLQ7-1726-SM-2S1QQ.1,GTEX-QLQ7,Muscle - Skeletal,74186666.0,0.0,0.0,0.0
GTEX-QESD-1526-SM-2S1QT,G18428.GTEX-QESD-1526-SM-2S1QT.1,GTEX-QESD,Adipose - Subcutaneous,73173333.0,0.0,0.0,0.0
GTEX-QVJO-1325-SM-2S1QX,G18432.GTEX-QVJO-1325-SM-2S1QX.1,GTEX-QVJO,Brain - Cerebellum,72120000.0,0.0,0.0,0.0
GTEX-QVJO-1426-SM-2S1QY,G18433.GTEX-QVJO-1426-SM-2S1QY.1,GTEX-QVJO,Brain - Cortex,64906666.0,0.0,0.0,0.0
GTEX-QLQ7-1826-SM-2S1R5,G18439.GTEX-QLQ7-1826-SM-2S1R5.1,GTEX-QLQ7,Nerve - Tibial,77893333.0,0.025676138418675703,0.6675795988855683,0.2205700364
GTEX-QLQ7-1926-SM-2S1R6,G18440.GTEX-QLQ7-1926-SM-2S1R6.1,GTEX-QLQ7,Artery - Tibial,67986666.0,0.044126299707063145,0.23534026510433678,0.900256051269
GTEX-QLQ7-1626-SM-2S1R8,G18442.GTEX-QLQ7-1626-SM-2S1R8.1,GTEX-QLQ7,Skin - Sun Exposed (Lower leg),90426666.0,0.011058684835289627,0.022117369670579253,0.0
GTEX-QESD-1426-SM-2S1R9,G18443.GTEX-QESD-1426-SM-2S1R9.1,GTEX-QESD,Skin - Sun Exposed (Lower leg),60933333.0,0.032822757291152936,0.04923413593672941,0.636514168295
GTEX-QLQW-0005-SM-2S1RA,G18444.GTEX-QLQW-0005-SM-2S1RA.1,GTEX-QLQW,Whole Blood,82933333.0,0.12057877861968963,4.545819953962299,1.05012393841
GTEX-QESD-1626-SM-2S1RB,G18445.GTEX-QESD-1626-SM-2S1RB.1,GTEX-QESD,Muscle - Skeletal,63626666.0,0.0,0.0,0.0
GTEX-QV44-2026-SM-2S1RD,G18447.GTEX-QV44-2026-SM-2S1RD.1,GTEX-QV44,Muscle - Skeletal,94746666.0,0.04221784437248694,0.10554461093121736,1.33217904021
GTEX-QV44-0526-SM-2S1RE,G18448.GTEX-QV44-0526-SM-2S1RE.1,GTEX-QV44,Heart - Left Ventricle,83413333.0,0.011988491096501323,0.04795396438600529,0.0
GTEX-QV44-1926-SM-2S1RF,G18449.GTEX-QV44-1926-SM-2S1RF.1,GTEX-QV44,Skin - Sun Exposed (Lower leg),67973333.0,0.01471165170023368,0.044134955100701034,0.0
GTEX-QV44-0826-SM-2S1RG,G18450.GTEX-QV44-0826-SM-2S1RG.1,GTEX-QV44,Thyroid,78213333.0,0.012785543866286839,0.025571087732573678,0.0
GTEX-QV44-0926-SM-2S1RH,G18451.GTEX-QV44-0926-SM-2S1RH.1,GTEX-QV44,Lung,45800000.0,0.48034934497816595,27.75109170305677,1.22516157854
GTEX-P4QS-1626-SM-2S1NH,G18455.GTEX-P4QS-1626-SM-2S1NH.1,GTEX-P4QS,Muscle - Skeletal,75306666.0,0.013279036944750681,0.026558073889501363,0.0
GTEX-PW2O-1926-SM-2S1OB,G18484.GTEX-PW2O-1926-SM-2S1OB.1,GTEX-PW2O,Artery - Tibial,93386666.0,0.010708166838293596,0.02141633367658719,0.0
GTEX-POMQ-2026-SM-2S1OD,G18486.GTEX-POMQ-2026-SM-2S1OD.1,GTEX-POMQ,Nerve - Tibial,94066666.0,0.04252303361107749,1.1268603906935535,1.00127378109
GTEX-PSDG-0526-SM-2S1OH,G18490.GTEX-PSDG-0526-SM-2S1OH.1,GTEX-PSDG,Artery - Tibial,79946666.0,0.0,0.0,0.0
GTEX-PLZ4-0926-SM-2S1OI,G18491.GTEX-PLZ4-0926-SM-2S1OI.1,GTEX-PLZ4,Muscle - Skeletal,90413333.0,0.011060315628448295,0.02212063125689659,0.0
GTEX-REY6-0626-SM-2TF4G,G18584.GTEX-REY6-0626-SM-2TF4G.1,GTEX-REY6,Nerve - Tibial,76546666.0,0.06531963129524151,1.2280090683505405,1.21212455078
GTEX-RM2N-1426-SM-2TF4H,G18585.GTEX-RM2N-1426-SM-2TF4H.1,GTEX-RM2N,Skin - Sun Exposed (Lower leg),104133333.0,0.009603073014094344,0.08642765712684909,0.0
GTEX-RNOR-2326-SM-2TF4I,G18586.GTEX-RNOR-2326-SM-2TF4I.1,GTEX-RNOR,Brain - Cortex,83840000.0,0.0,0.0,0.0
GTEX-R55C-1926-SM-2TF4K,G18588.GTEX-R55C-1926-SM-2TF4K.1,GTEX-R55C,Nerve - Tibial,83573333.0,0.04786215717877376,0.3350351002514163,1.30194501706
GTEX-R55F-0011-R6A-SM-2TF4L,G18589.GTEX-R55F-0011-R6A-SM-2TF4L.1,GTEX-R55F,Brain - Nucleus accumbens (basal ganglia),86293333.0,0.0,0.0,0.0
GTEX-REY6-0726-SM-2TF4M,G18590.GTEX-REY6-0726-SM-2TF4M.1,GTEX-REY6,Artery - Tibial,80360000.0,0.0,0.0,0.0
GTEX-RM2N-0526-SM-2TF4N,G18591.GTEX-RM2N-0526-SM-2TF4N.1,GTEX-RM2N,Thyroid,97013333.0,0.09277075347983355,3.040819141838988,0.930740583571
GTEX-RNOR-0526-SM-2TF4O,G18592.GTEX-RNOR-0526-SM-2TF4O.1,GTEX-RNOR,Muscle - Skeletal,90533333.0,0.0,0.0,0.0
GTEX-R55F-1726-SM-2TF4R,G18595.GTEX-R55F-1726-SM-2TF4R.1,GTEX-R55F,Breast - Mammary Tissue,98253333.0,0.1831998920586236,9.170172374712214,1.39946053426
GTEX-REY6-0826-SM-2TF4S,G18596.GTEX-REY6-0826-SM-2TF4S.1,GTEX-REY6,Muscle - Skeletal,102493333.0,0.019513464353822896,0.12683751829984882,0.540204142389
GTEX-RM2N-0426-SM-2TF4T,G18597.GTEX-RM2N-0426-SM-2TF4T.1,GTEX-RM2N,Lung,103800000.0,0.279383429672447,57.33140655105973,0.693612681424
GTEX-RNOR-0426-SM-2TF4U,G18598.GTEX-RNOR-0426-SM-2TF4U.1,GTEX-RNOR,Artery - Tibial,101586666.0,0.019687623176844884,0.1870324201800264,0.336495757584
GTEX-RNOR-0011-R7A-SM-2TF4V,G18599.GTEX-RNOR-0011-R7A-SM-2TF4V.1,GTEX-RNOR,Brain - Putamen (basal ganglia),107680000.0,0.009286775631500743,0.046433878157503716,0.0
GTEX-R55F-1526-SM-2TF4X,G18601.GTEX-R55F-1526-SM-2TF4X.1,GTEX-R55F,Muscle - Skeletal,83320000.0,0.0,0.0,0.0
GTEX-REY6-1026-SM-2TF4Y,G18602.GTEX-REY6-1026-SM-2TF4Y.1,GTEX-REY6,Heart - Left Ventricle,97360000.0,0.030813475760065736,0.3184059161873459,0.7498994027
GTEX-RNOR-0005-SM-2TF4Z,G18603.GTEX-RNOR-0005-SM-2TF4Z.1,GTEX-RNOR,Whole Blood,87306666.0,0.3207086157659485,32.437385708898795,1.30709953604
GTEX-R55F-1426-SM-2TF53,G18606.GTEX-R55F-1426-SM-2TF53.1,GTEX-R55F,Adipose - Subcutaneous,93013333.0,0.03225344048255963,0.4945527540659144,1.02429605164
GTEX-REY6-0005-SM-2TF54,G18607.GTEX-REY6-0005-SM-2TF54.1,GTEX-REY6,Whole Blood,114186666.0,0.09633348958625344,5.324614697131099,1.08366834398
GTEX-RNOR-0926-SM-2TF56,G18609.GTEX-RNOR-0926-SM-2TF56.1,GTEX-RNOR,Thyroid,90680000.0,0.033083370092633436,1.2681958535509483,0.381547510287
GTEX-RNOR-0126-SM-2TF57,G18610.GTEX-RNOR-0126-SM-2TF57.1,GTEX-RNOR,Skin - Sun Exposed (Lower leg),104306666.0,0.03834845991530397,0.41224594408951776,0.735070662006
GTEX-RTLS-0006-SM-2TF58,G18611.GTEX-RTLS-0006-SM-2TF58.1,GTEX-RTLS,Whole Blood,101493333.0,0.08867577538319685,6.650683153739763,1.02877150534
GTEX-RM2N-1826-SM-2TF5B,G18614.GTEX-RM2N-1826-SM-2TF5B.1,GTEX-RM2N,Artery - Tibial,97946666.0,0.0,0.0,0.0
GTEX-RTLS-0226-SM-2TF5E,G18617.GTEX-RTLS-0226-SM-2TF5E.1,GTEX-RTLS,Adipose - Subcutaneous,99213333.0,0.030237871355455824,0.22174438994000936,1.07023594919
GTEX-RTLS-0426-SM-2TF5K,G18623.GTEX-RTLS-0426-SM-2TF5K.1,GTEX-RTLS,Artery - Tibial,112826666.0,0.0,0.0,0.0
GTEX-REY6-0526-SM-2TF5M,G18625.GTEX-REY6-0526-SM-2TF5M.1,GTEX-REY6,Thyroid,87653333.0,0.05704289647491214,0.5818375440441038,0.853501723911
GTEX-RNOR-2226-SM-2TF5O,G18627.GTEX-RNOR-2226-SM-2TF5O.1,GTEX-RNOR,Brain - Cerebellum,92173333.0,0.0,0.0,0.0
GTEX-RTLS-0826-SM-2TF5Q,G18629.GTEX-RTLS-0826-SM-2TF5Q.1,GTEX-RTLS,Heart - Left Ventricle,107373333.0,0.0,0.0,0.0
GTEX-RU72-0326-SM-2TF5T,G18632.GTEX-RU72-0326-SM-2TF5T.1,GTEX-RU72,Heart - Left Ventricle,94880000.0,0.06323777403035413,0.8326306913996627,1.09522086788
GTEX-RTLS-0526-SM-2TF64,G18642.GTEX-RTLS-0526-SM-2TF64.1,GTEX-RTLS,Muscle - Skeletal,93400000.0,0.0,0.0,0.0
GTEX-RU72-0011-R9A-SM-2TF67,G18645.GTEX-RU72-0011-R9A-SM-2TF67.1,GTEX-RU72,Brain - Spinal cord (cervical c-1),87533333.0,0.011424219388515688,0.022848438777031375,0.0
GTEX-RUSQ-1826-SM-2TF6E,G18652.GTEX-RUSQ-1826-SM-2TF6E.1,GTEX-RUSQ,Nerve - Tibial,93373333.0,0.09638726294583487,3.009424543086622,0.62792906515
GTEX-RU72-1226-SM-2TF6N,G18661.GTEX-RU72-1226-SM-2TF6N.1,GTEX-RU72,Artery - Tibial,97226666.0,0.030855732520952635,0.3085573252095264,0.891867395317
GTEX-RU72-0011-R2A-SM-2TF6O,G18662.GTEX-RU72-0011-R2A-SM-2TF6O.1,GTEX-RU72,Brain - Substantia nigra,63106666.0,0.0,0.0,0.0
GTEX-RVPV-0006-SM-2TF6Q,G18664.GTEX-RVPV-0006-SM-2TF6Q.1,GTEX-RVPV,Whole Blood,86653333.0,0.05770118501962296,2.6427142738987315,0.918757205407
GTEX-R55E-0006-SM-2TC5G,G18680.GTEX-R55E-0006-SM-2TC5G.2,GTEX-R55E,Whole Blood,74266666.0,0.17504488487472966,6.840215501258667,1.14323278119
GTEX-OIZG-0226-SM-2TC5L,G18685.GTEX-OIZG-0226-SM-2TC5L.2,GTEX-OIZG,Thyroid,87693333.0,0.04561350176985519,0.38771476504376906,0.885288834441
GTEX-R55E-0011-R6A-SM-2TC5T,G18693.GTEX-R55E-0011-R6A-SM-2TC5T.2,GTEX-R55E,Brain - Nucleus accumbens (basal ganglia),91133333.0,0.021945866942011217,0.043891733884022434,0.69314718056
GTEX-R55E-0126-SM-2TC5Y,G18698.GTEX-R55E-0126-SM-2TC5Y.2,GTEX-R55E,Skin - Sun Exposed (Lower leg),100640000.0,0.049682034976152624,0.2384737678855326,1.45412214983
GTEX-QXCU-0326-SM-2TC63,G18702.GTEX-QXCU-0326-SM-2TC63.2,GTEX-QXCU,Thyroid,110226666.0,0.027216644654751692,0.21773315723801354,0.867563228481
GTEX-R55E-0011-R8A-SM-2TC66,G18705.GTEX-R55E-0011-R8A-SM-2TC66.2,GTEX-R55E,Brain - Hypothalamus,106106666.0,0.028273435714208567,0.056546871428417134,1.09861228867
GTEX-R55G-2126-SM-2TC67,G18706.GTEX-R55G-2126-SM-2TC67.2,GTEX-R55G,Nerve - Tibial,106666666.0,0.112500000703125,3.8812500242578127,1.16759122425
GTEX-RN64-0126-SM-2TC68,G18707.GTEX-RN64-0126-SM-2TC68.2,GTEX-RN64,Skin - Sun Exposed (Lower leg),101546666.0,0.10832458054309729,1.7627363561104015,1.60847613156
GTEX-QXCU-0626-SM-2TC69,G18708.GTEX-QXCU-0626-SM-2TC69.2,GTEX-QXCU,Lung,101893333.0,0.4514525008226004,28.45132173662432,1.77759915316
GTEX-R55E-0526-SM-2TC6B,G18710.GTEX-R55E-0526-SM-2TC6B.2,GTEX-R55E,Muscle - Skeletal,113640000.0,0.017599436818021823,0.04399859204505456,0.673011667009
GTEX-R55E-2526-SM-2TC6H,G18716.GTEX-R55E-2526-SM-2TC6H.2,GTEX-R55E,Brain - Cerebellum,111026666.0,0.02702053576930789,0.06304791679505174,1.07899220788
GTEX-R55E-0011-R11A-SM-2TC6I,G18717.GTEX-R55E-0011-R11A-SM-2TC6I.2,GTEX-R55E,Brain - Cerebellar Hemisphere,105280000.0,0.0,0.0,0.0
GTEX-QXCU-1726-SM-2TC6L,G18720.GTEX-QXCU-1726-SM-2TC6L.2,GTEX-QXCU,Muscle - Skeletal,117026666.0,0.042725305017234275,0.17944628107238397,1.26958911645
GTEX-NPJ8-0011-R2a-SM-2TC6M,G18721.GTEX-NPJ8-0011-R2a-SM-2TC6M.2,GTEX-NPJ8,Brain - Substantia nigra,102253333.0,0.029338896953119368,0.11735558781247747,0.867563228481
GTEX-R55G-0006-SM-2TC6O,G18723.GTEX-R55G-0006-SM-2TC6O.2,GTEX-R55G,Whole Blood,104480000.0,0.02871362940275651,0.8422664624808576,0.774044689674
GTEX-RWS6-0226-SM-2XCA9,G19303.GTEX-RWS6-0226-SM-2XCA9.1,GTEX-RWS6,Lung,88680000.0,0.34957149300857016,27.1425349571493,1.38235960308
GTEX-S341-2026-SM-2XCAA,G19304.GTEX-S341-2026-SM-2XCAA.1,GTEX-S341,Artery - Tibial,42733333.0,0.0468018724399522,0.3744149795196176,0.376770161256
GTEX-RVPU-0011-R7A-SM-2XCAB,G19305.GTEX-RVPU-0011-R7A-SM-2XCAB.1,GTEX-RVPU,Brain - Putamen (basal ganglia),65346666.0,0.01530299954400122,0.03060599908800244,0.0
GTEX-RVPU-0011-R5A-SM-2XCAD,G19307.GTEX-RVPU-0011-R5A-SM-2XCAD.1,GTEX-RVPU,Brain - Caudate (basal ganglia),79293333.0,0.0,0.0,0.0
